epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
78,2107.51,1.02094,1.00838,1.05489,0.35431,0.16842,0.14994,0.11435,1.22027,2.81502,1.16507,0.00011885,0.00011885,0.00011885
79,2133.99,1.01968,1.02918,1.06423,0.47444,0.1439,0.17451,0.13613,1.20751,2.7998,1.16308,0.0001139,0.0001139,0.0001139
80,2160.75,1.02584,0.99903,1.04967,0.4739,0.1411,0.15595,0.12146,1.1793,2.81203,1.15771,0.00010895,0.00010895,0.00010895
81,2187.72,1.03858,1.0342,1.06539,0.4246,0.153,0.16092,0.12074,1.2095,2.7769,1.16438,0.000104,0.000104,0.000104
82,2211.5,1.02036,1.00591,1.06211,0.32224,0.179,0.1512,0.11327,1.2782,2.80272,1.18898,9.905e-05,9.905e-05,9.905e-05
83,2239.2,1.03377,0.99624,1.06045,0.24649,0.21794,0.15472,0.11868,1.22557,2.82514,1.18029,9.41e-05,9.41e-05,9.41e-05
84,2266.25,1.01054,0.99826,1.0541,0.30478,0.18612,0.15924,0.12065,1.20867,2.81469,1.16816,8.915e-05,8.915e-05,8.915e-05
85,2296.41,1.00317,0.97743,1.03841,0.23976,0.1901,0.15266,0.11316,1.23861,2.82468,1.16905,8.42e-05,8.42e-05,8.42e-05
86,2320.78,0.99506,0.96679,1.0448,0.26509,0.18379,0.14924,0.10974,1.28051,2.83883,1.18078,7.925e-05,7.925e-05,7.925e-05
87,2348.6,0.97699,0.9268,1.04684,0.2833,0.18952,0.15052,0.11353,1.22448,2.8213,1.16837,7.43e-05,7.43e-05,7.43e-05
88,2376.25,1.00105,0.93561,1.03128,0.25122,0.18375,0.15588,0.11843,1.19221,2.82101,1.16269,6.935e-05,6.935e-05,6.935e-05
89,2404.64,0.99547,0.97301,1.04701,0.25789,0.20003,0.15588,0.11556,1.22061,2.8272,1.17032,6.44e-05,6.44e-05,6.44e-05
90,2433.54,0.99402,0.96187,1.05159,0.25866,0.19178,0.15849,0.11959,1.21919,2.85346,1.18551,5.945e-05,5.945e-05,5.945e-05
91,2465.65,0.93512,0.79633,1.01043,0.44349,0.15739,0.16734,0.12587,1.23549,2.93168,1.19717,5.45e-05,5.45e-05,5.45e-05
92,2489.72,0.90467,0.74414,1.0002,0.35438,0.17754,0.14349,0.10683,1.23262,2.88603,1.20369,4.955e-05,4.955e-05,4.955e-05
93,2516.28,0.88978,0.70039,0.99434,0.35203,0.15963,0.14979,0.11168,1.2337,2.87057,1.19302,4.46e-05,4.46e-05,4.46e-05
94,2542.87,0.89132,0.68919,0.99136,0.43518,0.15377,0.15023,0.11164,1.22282,2.85382,1.18973,3.965e-05,3.965e-05,3.965e-05
95,2565.57,0.85702,0.65116,0.97815,0.48494,0.13847,0.15316,0.11517,1.20967,2.84848,1.17883,3.47e-05,3.47e-05,3.47e-05
96,2591.95,0.87013,0.65579,0.98453,0.34944,0.16539,0.15099,0.11138,1.22784,2.84738,1.1857,2.975e-05,2.975e-05,2.975e-05
97,2619.09,0.86869,0.6738,0.97695,0.28994,0.16317,0.14845,0.11083,1.20811,2.84465,1.18314,2.48e-05,2.48e-05,2.48e-05
98,2645.04,0.87626,0.65929,0.98653,0.40104,0.15059,0.14783,0.1113,1.20188,2.86623,1.18168,1.985e-05,1.985e-05,1.985e-05
99,2668.83,0.85022,0.63476,0.97491,0.46212,0.13443,0.14853,0.11133,1.20996,2.87742,1.18386,1.49e-05,1.49e-05,1.49e-05
100,2695.36,0.839,0.63528,0.96235,0.30898,0.16631,0.14932,0.11205,1.20037,2.86883,1.17873,9.95e-06,9.95e-06,9.95e-06
