epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,1991.49,0.81838,1.0333,0.99624,0.34503,0.13584,0.12737,0.09832,1.11793,2.85578,1.19455,0.0004258,0.0004258,0.0004258
60,2022.09,0.81684,1.00937,0.98278,0.30305,0.15314,0.12433,0.09414,1.12625,2.89714,1.19744,0.0004159,0.0004159,0.0004159
61,2057.35,0.81075,0.98794,0.99187,0.32333,0.151,0.13232,0.09969,1.12259,2.87626,1.20834,0.000406,0.000406,0.000406
62,2088.43,0.82007,0.97987,0.98598,0.34319,0.18773,0.13884,0.10621,1.11461,2.8987,1.20446,0.0003961,0.0003961,0.0003961
63,2128.83,0.79308,0.95963,0.97262,0.41389,0.13116,0.14864,0.11514,1.0973,2.79409,1.18879,0.0003862,0.0003862,0.0003862
64,2160.54,0.77783,0.90536,0.97249,0.24011,0.18008,0.14447,0.11408,1.11642,2.93149,1.19644,0.0003763,0.0003763,0.0003763
65,2198.49,0.80046,0.92837,0.9785,0.37759,0.14792,0.12687,0.09633,1.11116,2.91099,1.19183,0.0003664,0.0003664,0.0003664
66,2228.96,0.77322,0.9113,0.97884,0.15769,0.16642,0.13201,0.10256,1.09777,2.93308,1.18454,0.0003565,0.0003565,0.0003565
67,2263.63,0.75966,0.87587,0.97053,0.41619,0.14291,0.13486,0.10418,1.10218,2.90099,1.20331,0.0003466,0.0003466,0.0003466
68,2296.64,0.77016,0.88932,0.97713,0.27759,0.15226,0.13613,0.10426,1.10185,2.8705,1.19605,0.0003367,0.0003367,0.0003367
69,2330.34,0.7653,0.87341,0.96284,0.39017,0.16553,0.16031,0.11966,1.11866,2.90285,1.19891,0.0003268,0.0003268,0.0003268
70,2362.25,0.75526,0.83973,0.95449,0.25896,0.19494,0.15023,0.11856,1.10425,2.89159,1.20165,0.0003169,0.0003169,0.0003169
71,2397.21,0.76694,0.85596,0.96956,0.42577,0.13793,0.14482,0.11141,1.11062,2.89796,1.20723,0.000307,0.000307,0.000307
